
Energy_Use_Intensity,Building_Activity,Work_Hours,Percent_Lit_Off_Hours,Number_Workers,Number_Desktops,Percent_Cooled,Main_Heat_Equip,Main_Cool_Equp,Floor_Ceiling_Height,Number_business
40.24781061,21,100,30,55,75,100,11,2,10,1
43.30184833,26,168,20,1500,250,100,27,16,15,100
18.78375,42,24,1,1,1,100,4,4,8,1
106.5727441,35,168,20,150,150,100,42,3,14,1
23.86200685,26,16,10,50,50,100,27,16,12,3
61.25914189,27,112,5,76,292,100,12,2,12,2
83.27085714,48,40,10,28,30,100,5,2,40,1
10.04088889,21,60,0,1,30,60,11,1,25,1
27.82698077,36,168,15,27,12,30,11,4,8,1
21.84179221,28,50,30,60,10,30,11,2,12,1
21.78521591,27,90,10,44,146,90,28,16,12,1
40.50436111,28,66,15,80,80,65,42,5,15,2
26.31873214,21,80,1,75,21,100,10,2,8,1
19.9175,21,16,5,1,30,50,1,2,15,1
79.17816585,42,168,50,150,50,100,10,2,17,4
16.71503623,28,30,20,40,30,100,11,3,10,1
198.2311647,49,168,50,70,20,100,11,3,20,1
32.3456,3,40,25,510,30,100,4,4,10,1
34.52424348,27,84,30,125,200,100,4,4,9,1
1.208833333,1,0,10,0,30,100,10,2,10,0
33.74933333,28,35,20,80,300,100,11,3,16,1
33.97790333,6,54,50,700,500,100,11,3,13,25
130.354509,38,168,40,3500,1500,60,11,3,10,55
5.12705,22,56,5,4,1,60,10,2,10,2
14.99458,9,74,60,60,50,90,2,2,16,1
80.11358667,19,60,15,40,15,100,11,3,14,3
46.03113846,24,112,20,200,30,100,10,2,8,19
58.93517067,38,168,10,100,52,100,11,3,10,1
32.89504681,54,78,2,130,5,100,11,3,12,2
35.882,2,24,5,4,3,50,3,5,10,2
49.164325,2,168,65,24,27,80,2,2,10,3
124.7909909,8,112,20,200,200,90,27,16,10,10
47.06201188,6,83,30,1450,3615,90,11,1,8,42
38.10845542,6,50,5,200,1000,30,27,4,11,30
4.984,10,40,0,0,30,100,10,2,17,1
9.034493333,10,10,58,40,25,45,13,2,12,16
91.02778125,36,168,50,125,40,55,11,2,14,2
29.14118919,21,108,25,12,6,100,9,2,18,1
109.00824,19,70,25,100,75,85,7,2,8,14
15.9103125,2,168,0,9,9,75,11,5,8,3
48.80929118,51,96,20,400,150,100,2,2,26,996
28.394,10,0,10,0,30,25,1,4,12,2
19.07346429,9,18,2,20,8,40,22,2,24,1
62.60409057,50,72,17,109,83,91,2,2,10,16
68.43426364,42,126,25,150,75,100,10,2,17,4
13.67950725,54,110,10,300,200,70,17,5,12,3
83.18413699,27,70,25,10,40,100,27,16,11,1
36.76473404,28,60,10,70,50,90,11,4,9,1
31.03824235,51,140,25,500,86,100,10,3,22,996
55.22646512,36,168,60,50,25,100,2,2,10,1
35.737316,51,75,15,135,100,90,10,2,30,996
82.80460494,36,168,50,150,100,90,10,2,8,1
23.19027368,2,55,19,100,200,100,11,2,13,17
13.74290611,29,88,33,400,2000,95,27,2,12,3
61.21513333,27,90,25,15,98,100,27,16,10,1
6.81,46,50,0,1,30,33,20,6,16,1
0.975,1,0,10,1,30,100,10,2,9,1
26.29645455,21,40,0,4,3,100,4,4,8,1
116.70328,27,75,15,53,60,100,27,3,10,1
80.34663636,36,168,30,100,45,95,4,4,9,1
37.53622899,38,168,50,150,70,90,5,5,9,1
35.58776471,9,72,15,300,175,65,10,3,30,1
14.25435294,28,40,0,30,200,20,11,5,10,1
55.06184615,3,50,35,225,175,90,5,3,9,1
3.7648,10,12,20,10,30,20,4,2,15,1
22.26238095,28,33,0,6,30,95,2,2,10,1
18.56175,21,10,0,3,1,100,10,2,10,1
43.67323505,2,168,20,1500,1300,95,11,3,10,1
117.497919,35,168,20,2200,2000,100,27,16,17,1
34.93826522,29,60,5,100,400,100,10,2,10,1
54.67371765,2,65,5,175,175,100,7,2,12,2
40.19323529,36,168,80,15,30,99,9,5,10,1
49.96061176,27,102,10,250,250,100,8,3,10,1
58.27657647,49,70,18,90,13,100,11,3,20,2
41.865675,52,40,20,472,300,100,11,4,12,43
37.3904,42,1,0,1,30,80,5,5,9,1
48.21675,19,45,5,15,10,100,9,1,8,1
33.4317,28,55,10,20,20,100,10,2,10,2
8.418838333,55,65,25,200,500,90,11,2,10,1
64.24547368,6,60,0,12,4,70,2,2,20,1
40.53498387,2,50,20,300,250,80,2,2,9,3
80.24944624,42,168,50,200,50,80,10,2,17,1
29.83837975,29,45,15,11,10,95,11,3,28,1
63.10611111,18,60,1,20,45,90,4,2,8,2
62.9812619,38,168,15,40,12,100,10,3,8,1
122.54,19,102,70,10,10,100,10,2,8,1
20.3002,21,40,25,3,2,98,12,4,14,1
12.37177778,21,6,0,1,1,100,9,1,8,1
133.2795238,32,84,20,5,2,100,2,2,15,1
5.316046512,47,40,0,12,30,100,13,2,20,1
127.3734127,14,133,33,10,15,90,10,2,30,2
31.62255469,54,50,10,98,100,95,11,3,16,1
24.40564912,6,85,20,1300,800,100,4,4,12,28
61.54190476,49,168,0,1,30,100,10,2,15,1
15.72074074,47,0,10,2,30,100,10,2,19,1
15.0189,1,0,10,0,60,100,11,3,8,0
37.81326667,28,60,20,125,40,95,11,3,9,1
32.50133478,4,60,20,400,400,100,11,3,10,28
16.725,2,50,2,7,1,100,10,2,10,1
39.81929878,2,65,10,490,400,95,11,3,12,6
51.96086909,6,60,10,850,600,100,7,2,14,23
53.74486275,37,168,50,50,20,100,1,3,8,1
21.86400455,54,60,0,153,100,100,4,4,10,1
32.77407925,21,70,25,35,30,45,42,3,16,1
32.14275,47,50,0,2,30,100,10,2,14,1
15.84425806,42,56,10,3,2,100,21,2,12,1
11.70975,2,50,5,5,5,60,10,2,10,1
12.44216129,28,45,0,13,16,75,11,5,10,1
25.669,25,80,5,11,42,100,10,2,10,1
70.27456087,6,60,25,500,50,100,4,4,13,1
19.95890294,9,120,10,300,80,10,10,2,30,1
18.54675625,55,11,50,125,250,80,10,3,10,1
33.569,2,40,1,5,5,100,2,2,9,1
41.32558904,28,40,30,75,200,100,2,2,10,1
26.92607714,2,70,20,2200,2200,100,2,2,13,14
36.80319574,2,60,15,2100,1300,85,11,3,13,100
46.3824382,54,55,20,75,60,100,4,4,10,1
70.9624125,26,168,60,15,20,100,4,4,11,10
73.45764556,35,168,20,450,25,80,11,3,15,1
44.259635,29,66,20,118,200,85,11,3,15,2
100.7579333,8,112,25,160,125,95,28,16,9,1
63.64048293,42,168,50,150,75,100,10,2,17,4
55.82043011,18,61,10,12,8,100,9,1,10,3
69.70136111,2,55,20,65,50,100,2,2,12,8
148.52125,33,100,20,10,1,100,10,2,25,1
28.49063158,7,50,0,18,5,37,10,2,10,1
62.48933333,49,56,10,8,9,30,5,5,10,1
164.9312124,35,168,60,7500,3615,98,27,3,9,9
3.565651515,10,46,0,12,30,5,2,2,30,2
48.78869091,38,168,70,11,5,100,1,2,10,1
46.43751923,2,60,3,150,100,100,4,4,9,7
35.71285333,1,60,10,30,50,40,11,3,8,2
64.6840679,2,45,35,200,30,90,2,2,13,16
26.90039444,2,59,10,3000,200,90,27,3,9,28
85.46141026,9,168,50,28,6,80,5,2,20,14
78.230948,9,168,75,1480,100,100,11,3,20,1
19.36275758,52,55,40,472,270,85,5,6,15,9
39.64251818,28,50,50,90,50,100,2,2,15,1
16.35138889,46,40,0,4,3,100,24,2,8,1
20.99917708,38,168,40,27,6,100,2,1,9,1
30.62493333,11,168,0,1,1,100,10,2,10,1
37.61974876,26,168,10,4000,200,85,28,16,16,101
26.41213333,2,80,30,250,270,95,27,16,9,1
82.02172857,50,75,20,174,84,90,10,2,20,24
19.19744444,38,168,85,21,6,100,2,5,12,1
35.28689474,2,65,15,600,300,100,11,3,9,24
33.89178022,2,60,100,1378,1378,100,2,3,12,26
31.05762,29,60,5,108,96,80,11,3,10,1
82.04976471,16,168,80,20,35,70,10,2,10,3
103.3455268,35,168,10,350,300,100,17,2,8,1
14.23726364,28,35,50,100,200,25,11,2,9,1
186.7807073,35,168,60,300,200,100,28,16,8,1
26.14425926,2,40,0,8,6,100,9,1,9,4
83.178907,26,147,100,350,180,75,27,16,15,30
100.977375,33,37,10,7,2,100,21,2,20,1
28.20659111,10,154,10,75,11,100,10,2,35,1
9.41068,21,49,25,10,6,100,2,2,15,3
32.00381132,48,104,15,12,5,30,10,2,15,1
91.344,50,70,8,30,6,79,2,2,14,10
22.11123077,27,85,60,60,75,100,27,2,10,5
83.11528333,38,168,76,50,50,100,11,3,10,1
93.0530411,2,60,10,60,60,100,7,3,14,15
34.00772059,55,40,10,60,125,100,3,2,12,1
21.7125,47,30,0,1,30,100,18,2,22,1
18.54875,4,40,1,3,4,100,9,1,8,1
44.73602439,35,168,80,80,35,100,5,4,12,1
45.87091549,48,168,15,50,11,50,10,2,14,15
54.66411111,43,53,25,4,2,50,2,2,16,1
56.53220619,2,95,10,750,550,80,7,2,8,3
17.32436087,24,168,40,200,200,100,11,3,9,1
45.16894737,19,68,10,168,100,100,11,3,10,7
36.83770667,54,80,10,105,105,100,11,3,9,1
35.984,1,0,10,0,30,100,7,4,20,0
66.21805405,50,42,10,28,21,84,10,2,10,10
26.91004615,29,65,20,50,160,100,10,3,8,1
9.799764706,10,50,4,15,14,38,13,1,20,2
8.691733333,31,80,15,20,3,75,10,2,10,1
226.269,33,74,0,3,30,75,3,1,12,2
70.27228986,50,42,7,35,20,100,10,2,15,9
55.41996842,19,48,10,150,40,88,11,2,15,2
29.904536,9,10,10,10,50,100,27,2,18,5
64.72008475,35,168,25,300,20,100,27,3,8,1
54.00833333,40,168,15,3,4,100,4,4,8,1
24.02305263,42,18,5,10,9,100,4,4,14,1
37.43320294,29,75,20,180,300,98,11,4,12,1
45.54611364,40,168,20,7,1,80,4,5,8,1
38.58070833,4,60,25,1800,1800,95,27,16,15,6
4.79634902,9,72,10,250,40,100,13,2,20,13
11.85783735,10,45,3,25,12,3,10,2,36,1
38.470076,9,96,0,60,6,100,10,2,20,3
54.83322581,48,66,2,9,3,50,9,1,18,1
44.93055556,4,45,0,6,6,100,4,4,9,1
32.92475,42,50,10,3,2,100,21,2,20,1
63.90884314,27,50,20,20,500,100,28,16,14,1
175.1437981,27,75,15,60,2,100,27,3,10,1
82.24558824,34,102,0,8,5,100,14,1,12,1
82.87313617,14,168,85,75,25,90,10,2,24,4
42.24695,19,168,60,210,100,100,11,3,10,1
22.46433333,24,60,5,9,30,20,10,5,30,2
38.40986667,2,40,10,38,40,95,4,4,10,4
41.62005747,4,50,10,80,80,75,11,3,10,1
78.14887838,50,75,14,131,69,99,10,2,20,21
32.84685714,49,40,10,15,30,100,10,2,42,1
29.41102222,21,60,10,3,7,100,3,2,10,1
18.47140625,22,56,1,20,9,100,10,2,15,3
28.33120968,31,40,10,20,12,100,10,2,10,1
42.17871795,8,168,5,44,30,100,4,4,9,1
8.3211,21,5,0,1,30,100,1,1,10,1
50.1232,38,168,20,20,3,50,11,5,12,3
38.89814085,46,60,10,9,7,50,4,4,12,2
32.35287952,2,50,5,35,25,75,10,2,10,12
76.12683333,2,40,50,130,30,100,2,2,10,1
124.8336534,35,168,50,175,150,100,11,3,8,1
97.85274667,50,71,18,128,37,95,2,2,12,10
18.55328,10,40,3,12,6,20,3,1,20,1
78.51871429,19,65,20,200,50,100,11,2,13,21
52.98621277,23,66,25,20,50,100,11,4,10,1
80.15385833,35,168,60,1000,2000,100,41,3,13,1
119.4774545,32,80,3,20,2,100,10,2,10,1
9.5872125,9,168,75,45,15,10,9,1,25,2
80.40485,2,168,50,350,150,80,10,3,10,6
145.8609375,2,40,40,8,18,100,2,2,8,1
75.24708649,35,168,30,648,700,100,27,16,9,4
16.00416667,24,30,10,1,30,100,7,16,30,1
64.26888889,29,40,50,125,181,100,1,3,10,1
41.72617647,37,168,45,4,30,95,2,5,8,1
231.705,12,154,100,1,1,100,9,1,10,1
84.44878182,35,168,10,100,50,99,10,2,10,1
21.54,25,2,5,1,30,100,9,1,9,1
43.58174342,54,60,15,75,120,60,2,3,9,1
11.56854667,46,60,30,29,12,28,13,2,17,2
31.98253977,6,55,10,475,400,100,7,16,13,11
8.5079,4,50,25,25,30,100,10,3,10,1
75.894035,2,168,42,650,600,100,7,6,9,1
37.30786667,54,65,10,120,500,100,7,3,8,1
9.7918,42,40,5,2,3,100,2,2,12,1
116.7518022,35,168,75,250,3615,100,11,3,17,2
32.8156,42,58,5,3,6,90,21,2,11,1
29.42855714,21,52,10,35,30,100,10,2,12,1
41.32564103,39,168,50,0,30,20,4,5,10,1
56.22388889,2,45,5,56,12,100,2,2,18,1
121.6663095,8,72,15,450,500,95,27,3,9,1
23.27086667,37,168,40,60,20,90,11,4,12,1
44.58706538,52,60,2,250,100,85,27,3,15,2
152.4595833,36,168,35,45,27,100,11,2,8,1
13.99546667,31,4,0,5,30,75,10,2,10,1
72.30390385,27,168,50,50,200,100,11,3,9,1
62.64907237,23,90,50,45,285,100,11,16,18,2
13.348975,46,58,0,35,36,60,2,2,30,1
64.78406118,29,80,5,125,325,95,11,5,10,1
18.09777778,46,60,10,1,3,40,17,5,12,3
105.0558773,42,168,30,150,75,100,10,2,17,5
84.66169565,50,73,5,38,10,74,2,2,12,11
24.53461538,4,32,75,2,2,100,20,1,10,1
60.46511307,2,61,25,1173,700,82,7,3,8,20
61.08128846,50,55,16,20,9,100,10,2,14,4
46.40404255,3,42,25,6,11,100,4,4,18,1
71.24348333,44,133,90,200,17,95,11,2,16,1
15.5246,7,40,0,6,7,15,11,2,14,1
25.87276515,54,50,15,135,261,100,11,2,8,1
10.62138889,1,0,10,0,30,100,10,2,15,0
88.70313725,36,168,50,69,8,100,10,2,9,3
60.91514433,50,68,13,48,57,92,2,2,19,10
39.1382,28,50,0,20,1,100,17,2,8,1
28.43662222,49,40,10,15,30,100,10,2,42,1
28.61230769,2,40,0,1,2,100,5,2,8,1
8.5236,26,56,1,1,1,100,9,1,9,1
7.13417284,21,4,10,3,1,100,10,2,40,1
135.6268182,14,126,100,30,7,98,10,6,40,1
41.17923529,37,168,40,4,25,80,4,4,10,1
11.49905556,24,94,20,10,40,100,28,16,15,1
49.93242,22,90,10,85,50,100,27,16,20,1
6.059574468,25,40,10,3,3,100,10,2,25,1
13.20095652,9,49,0,14,20,20,2,2,18,1
46.38251852,50,55,42,73,22,88,10,1,14,6
153.2114286,34,60,0,1,30,100,9,2,12,1
51.60954074,38,168,10,50,70,90,11,3,8,8
24.39793103,27,60,15,3,50,75,28,16,9,1
157.2557692,48,98,90,1,2,100,2,2,15,2
129.8357895,38,168,40,2,30,60,5,5,7,1
38.65196,50,26,3,14,4,82,10,2,12,5
60.79579241,4,60,50,1400,250,100,27,3,12,16
41.88578947,54,50,10,120,354,100,11,3,10,1
21.777,6,72,5,22,4,100,9,1,8,12
9.238833333,21,55,0,3,1,40,5,1,8,1
23.31409091,10,40,0,7,30,100,9,2,15,1
104.3754419,35,168,60,40,55,100,11,2,9,1
53.86859649,4,40,10,13,14,100,4,4,12,6
122.6563617,35,168,80,1800,1500,100,42,3,9,1
21.6975407,2,45,30,600,200,100,2,2,9,1
39.45498684,29,60,20,200,670,100,11,3,8,1
26.02566667,10,40,0,3,30,10,9,5,25,1
10.02571429,10,35,0,1,30,10,5,5,8,1
74.16331122,42,126,5,115,75,100,10,2,17,2
26.24836986,40,168,10,80,13,90,4,1,8,1
92.47932,42,119,50,100,2,100,10,2,17,1
112.1913787,35,168,10,250,150,100,11,3,8,2
41.93197333,38,168,60,40,14,100,2,5,7,5
51.220356,29,101,5,120,250,90,11,4,9,1
100.1669697,12,70,0,1,2,100,10,6,14,1
53.09392895,29,50,20,200,200,100,2,2,15,1
16.97138889,21,2,0,1,30,100,9,1,20,1
49.80098765,33,130,0,30,6,100,2,2,20,4
14.53960851,7,50,10,815,1500,70,10,2,14,4
29.01045,38,168,25,25,7,100,7,5,12,1
33.811652,51,76,20,500,400,95,2,2,19,996
30.88551852,54,40,5,46,2,95,11,2,10,1
34.53543333,10,55,10,6,3,100,13,2,30,1
43.66029851,37,168,25,25,35,100,27,5,9,1
30.61544776,9,168,20,45,16,33,10,2,20,12
53.38081667,2,75,20,115,125,65,10,1,16,1
30.83260351,29,60,10,100,75,95,4,4,10,1
47.22879,2,60,50,1480,1300,90,7,2,9,6
31.601464,4,40,25,400,400,100,11,3,10,3
58.28092063,16,168,75,50,125,100,10,2,11,2
34.6826,2,72,50,300,300,100,11,3,12,2
51.1825,46,54,0,3,1,100,10,2,10,1
32.71515,6,50,20,75,20,65,10,2,25,40
16.47225,29,60,30,300,200,20,27,3,12,3
35.44669167,26,168,10,4500,1700,98,28,16,20,60
33.75069388,3,40,5,11,15,75,4,4,10,2
57.6455625,46,85,100,90,50,100,10,2,15,1
30.21652778,5,48,2,13,24,100,9,1,8,1
20.08783516,54,60,15,80,60,100,11,2,9,10
296.0335238,33,94,100,40,4,80,10,4,20,1
24.14395529,4,60,5,2500,100,99,27,3,10,1
44.53694737,25,84,15,75,20,70,22,3,10,1
52.00128049,29,80,30,350,500,100,2,2,15,1
20.48220238,28,40,5,75,30,100,21,2,9,1
117.6652836,8,15,100,240,125,75,11,3,12,1
115.560085,38,168,10,100,25,100,2,3,9,1
24.664,9,83,0,19,4,30,13,2,18,1
24.47672,21,28,20,3,30,100,10,2,35,1
27.25271429,55,60,25,120,50,80,2,2,8,1
49.95946667,29,88,10,147,30,100,4,4,12,1
9.356933333,38,168,20,10,5,5,17,5,11,2
29.52790508,10,80,10,175,150,70,10,2,27,1
45.09189286,2,40,10,50,45,90,10,3,11,7
38.11736364,2,45,10,37,22,50,9,1,15,1
24.64571429,1,0,10,0,3,100,7,2,10,0
33.62579833,1,84,70,80,15,70,10,2,16,15
35.81860606,4,50,5,58,35,100,11,2,9,1
19.68625,47,54,0,1,30,100,39,2,18,1
23.99070115,9,70,50,40,30,40,2,2,22,14
158.2813733,2,168,75,1200,800,90,11,2,12,10
39.93108571,25,50,5,9,10,90,10,2,10,2
53.3198973,2,62,20,483,300,70,4,4,10,19
55.23915686,6,70,25,80,100,100,11,3,12,1
49.19686275,23,70,15,36,80,90,11,3,25,1
55.91186667,28,40,15,8,4,100,10,2,10,1
12.58874074,47,40,0,10,5,10,10,1,18,1
19.7,2,60,0,6,3,25,2,2,10,1
32.32269388,54,85,5,70,6,90,11,3,10,1
61.08782895,21,95,10,5,7,100,10,2,995,1
33.05011111,18,55,10,56,56,100,11,6,10,10
72.10090455,6,40,50,746,600,90,10,3,10,27
83.215836,7,68,70,1100,600,100,7,3,10,1
44.54222182,27,75,20,100,120,100,7,3,15,15
42.53705667,2,50,5,300,10,100,10,2,10,1
115.035377,24,80,10,10,6,100,10,2,23,1
54.76041818,2,48,25,630,500,100,7,3,12,28
68.42541667,49,168,5,0,30,100,10,2,8,1
179.5225882,36,168,75,40,5,100,1,5,10,1
116.808,33,105,5,5,5,100,2,2,10,1
58.35098176,35,168,65,3500,3615,95,27,16,8,1
56.3143,25,60,1,3,2,90,4,4,16,3
82.74504386,18,60,10,75,90,100,11,3,12,1
101.9205132,50,75,64,216,65,90,10,2,10,26
92.076875,2,48,5,15,15,100,4,4,8,1
38.15990164,6,80,15,45,14,100,11,2,10,6
55.26193333,25,70,20,2,1,100,9,2,14,1
18.77140909,21,18,1,22,15,100,11,3,9,1
7.601333333,2,40,5,2,2,70,9,1,9,1
0.752868293,9,50,15,35,50,100,10,2,26,2
97.05465143,35,168,35,3000,550,100,11,3,13,2
18.62082353,2,35,0,2,5,100,9,2,16,2
36.11223333,38,168,10,10,30,100,27,2,8,1
48.80089362,6,168,90,200,89,85,10,4,14,6
10.77552542,6,45,10,45,40,67,10,2,9,7
12.56314286,22,4,10,2,1,75,9,1,8,1
44.74407692,2,40,100,12,30,100,2,2,10,1
25.98492308,18,70,10,20,10,95,4,4,10,3
70.70904762,29,40,0,12,23,100,2,2,16,1
23.3604,55,30,20,30,30,70,11,5,9,1
36.73228358,29,45,20,75,237,95,2,2,8,1
9.874142857,46,40,10,5,4,10,10,2,20,1
21.31029508,47,40,2,18,2,25,13,1,16,1
121.1311048,42,168,30,150,75,100,10,2,17,5
31.10752093,2,168,10,477,330,100,5,3,8,23
52.20866667,29,75,0,35,50,100,10,16,10,1
18.80494118,46,54,0,5,7,50,4,4,15,2
56.41534783,8,45,5,40,60,100,11,2,9,1
21.94570167,9,70,10,135,40,20,11,5,24,1
8.169717647,9,36,1,35,9,10,11,2,14,1
23.23807143,2,40,5,20,15,100,9,4,10,6
10.74966667,42,44,30,15,6,100,21,2,25,1
21.49029706,29,84,0,172,367,90,42,3,14,1
98.70033333,24,48,0,125,30,100,2,3,45,1
4.630727273,21,10,10,1,1,75,9,1,8,1
78.0948,42,72,100,12,30,100,4,1,12,1
49.74188571,50,71,8,27,4,100,10,2,9,6
77.89581429,2,60,25,600,550,97,11,2,13,30
266.6238889,33,77,0,11,1,100,2,2,12,1
34.41144186,16,168,20,6,10,60,10,2,9,2
126.4048627,48,70,10,10,4,20,10,1,30,1
54.37168966,36,168,40,60,20,100,4,5,8,1
28.57,18,32,20,6,9,100,2,2,9,1
44.62989,54,60,5,60,70,100,11,3,12,1
74.06666571,6,168,50,300,400,70,11,3,15,1
11.98346667,10,60,0,1,30,100,10,2,16,1
96.625015,35,168,72,1152,250,95,11,3,9,1
83.4925411,27,84,10,45,40,100,10,2,10,1
28.67439592,10,0,10,0,30,100,10,2,14,12
43.79254412,28,50,5,75,200,80,7,2,10,1
12.98933333,2,50,10,5,3,100,1,1,9,2
68.92663483,50,96,16,91,41,90,2,2,18,4
50.80518,4,55,5,600,500,7,13,3,10,1
67.02888333,27,168,50,175,200,85,27,3,10,13
15.98963636,20,60,0,18,12,75,10,6,20,2
14.09176,21,40,1,3,3,100,9,2,8,1
4.718571429,1,0,10,0,30,100,13,2,12,0
133.5167045,36,168,25,40,25,40,2,3,15,1
66.322,2,70,5,8,7,60,17,2,8,1
583.77694,8,168,10,50,200,19,10,2,9,1
20.75787667,38,168,70,400,400,95,11,16,10,3
48.59873333,19,56,50,45,30,100,10,2,9,1
5.95244,48,50,0,8,3,3,18,5,16,1
53.43676389,29,68,30,40,150,100,2,2,9,1
72.0400439,42,168,30,150,50,100,10,2,17,5
19.34789474,24,50,5,4,9,100,2,2,10,5
104.4016545,7,132,25,425,250,100,2,2,8,1
37.64943636,27,144,10,28,22,100,28,4,12,1
12.78130204,9,60,20,150,50,25,2,2,32,2
104.563332,35,168,60,650,500,100,11,3,9,3
11.5794,31,4,0,3,30,60,20,1,15,1
52.32831628,38,168,30,280,52,100,2,3,8,1
21.91410833,9,70,80,12,14,20,10,2,24,1
6.775272727,54,50,25,20,25,85,11,2,20,1
17.36504348,42,49,10,4,3,12,11,5,30,5
38.80205,6,60,50,65,50,50,2,5,9,8
64.37823509,8,93,20,110,40,100,28,16,10,1
38.3096,10,168,10,0,30,100,9,2,12,1
14.5008,42,66,0,8,5,66,2,2,15,1
26.28,9,43,1,4,3,90,17,2,10,1
170.6719244,2,168,30,7500,30,100,11,3,15,1
25.78785714,46,39,10,2,2,100,10,2,20,1
49.11946667,28,40,50,45,4,100,3,2,9,1
24.05846667,21,10,0,2,1,100,2,1,15,1
33.14607912,38,168,10,120,50,75,7,3,8,2
96.51775,26,112,5,10,12,100,11,3,12,5
75.37246667,2,68,20,500,400,100,2,2,9,1
4.891282051,47,0,10,0,30,100,2,2,8,1
63.24859434,5,80,40,225,80,100,3,3,9,20
152.4510765,26,168,20,1500,91,100,28,16,25,28
20.26088462,21,40,2,3,3,100,10,2,12,1
39.33190476,21,6,0,0,30,100,2,2,18,1
5.953788333,10,80,1,50,25,4,2,2,38,1
66.427,19,40,1,15,13,100,2,2,8,1
41.39714237,27,40,35,100,80,80,4,16,15,1
6.503304545,9,60,10,170,100,15,9,2,25,2
47.59782,38,168,20,200,50,100,17,5,14,3
14.8234,42,40,10,5,1,60,2,2,12,1
53.12264773,38,168,30,7,5,85,2,2,9,4
31.88536279,55,100,5,135,298,100,11,3,10,1
36.91333217,4,120,30,900,600,100,11,3,11,1
46.41052632,46,48,5,6,4,100,10,2,10,1
19.39361111,2,50,5,60,80,100,2,2,9,5
41.39384906,2,40,5,50,30,100,11,16,10,1
33.11332759,28,60,5,125,30,100,4,4,10,1
27.80565169,4,85,20,300,200,90,7,16,12,1
36.72327966,25,80,5,10,18,100,10,2,48,1
48.75849462,18,45,10,21,21,100,2,2,10,1
18.15914815,1,0,10,0,30,40,10,2,25,0
103.3459041,38,168,20,26,22,100,2,3,16,1
55.9052,21,84,1,6,30,100,27,16,40,1
20.65905882,2,40,0,2,3,50,9,1,15,3
21.87347826,48,40,0,6,1,50,5,2,9,1
109.63232,35,168,5,850,150,100,11,3,12,1
10.81521127,21,55,0,3,2,100,2,2,15,1
13.63693333,43,40,30,3,2,80,10,2,8,1
28.10705455,4,40,20,30,30,80,11,3,9,1
65.18423721,42,168,50,150,50,100,10,2,17,5
29.9354717,42,16,0,1,30,100,10,2,11,1
8.65125,48,38,0,3,2,50,16,5,8,1
76.38579216,6,71,25,200,500,100,7,3,14,65
62.098,2,32,0,1,8,100,20,1,8,3
6.555067568,9,40,0,30,7,100,10,2,32,1
124.6511525,14,133,100,27,12,90,10,2,20,1
19.13222289,55,50,15,90,120,10,11,2,14,1
16.31066667,39,168,10,1,1,100,10,2,8,1
71.33695652,50,42,6,24,19,100,10,2,10,8
47.96768889,37,168,20,150,50,100,27,16,10,1
49.26913846,50,75,7,89,27,63,10,2,14,11
47.28222903,2,50,10,900,600,100,10,3,12,1
33.71875,29,35,0,4,30,100,28,2,9,1
46.64924138,24,56,10,20,33,100,27,16,20,1
26.65683333,10,60,0,6,4,20,16,2,12,2
107.3076316,34,60,10,4,30,40,2,2,8,1
56.91994872,36,168,75,100,50,70,10,3,8,2
219.1408333,33,168,5,8,2,100,10,2,12,1
27.83785366,9,122,1,185,60,10,13,2,33,1
30.93037,38,168,25,50,1,100,11,3,9,1
7.763596,4,60,10,300,50,100,27,5,20,12
48.61953846,48,71,10,5,7,100,12,1,10,1
39.81126933,3,50,10,7500,3615,90,27,3,13,1
19.8197043,29,50,0,500,200,100,2,2,10,1
13.6394,37,168,10,3,1,90,17,5,8,1
40.38762745,36,168,35,40,12,100,4,4,9,1
21.49228916,24,45,0,4,2,100,10,2,18,2
20.12680429,27,84,10,1500,367,84,11,2,12,1
30.7616,29,40,10,135,49,100,11,2,12,1
85.33123571,2,120,60,2000,1000,100,27,3,9,1
6.743375,9,96,5,70,80,10,10,2,30,1
22.94884444,29,80,20,241,1538,50,11,3,10,1
26.31534167,24,76,20,600,200,10,27,16,995,1
9.2275,21,14,1,2,1,100,9,1,30,1
28.18742857,47,50,0,3,30,100,5,2,25,1
17.79412,10,40,10,15,8,11,2,2,32,1
34.4265,10,44,0,6,5,80,2,2,8,1
101.5269,42,126,30,150,50,1,10,2,17,4
16.1735,46,44,5,9,3,15,13,2,40,1
14.55690566,10,40,20,5,3,30,5,1,15,2
26.29070667,2,50,25,400,250,100,10,2,10,1
23.95191237,2,80,25,810,250,100,28,16,14,1
17.47663736,29,75,10,84,131,100,17,3,10,1
15.57606667,25,60,0,6,2,60,10,2,12,1
366.4665385,32,125,1,7,1,100,10,2,9,1
5.238966292,10,60,5,15,15,91,10,2,25,1
99.23333588,4,168,12,7500,3615,75,27,3,12,60
9.5875,31,24,0,4,1,100,9,1,8,1
148.2920333,24,107,20,25,17,85,10,2,25,1
164.6368421,6,70,9,12,11,100,10,2,8,1
2.797916667,46,31,0,1,30,100,20,2,14,1
107.6665164,9,168,10,213,31,100,2,2,40,1
53.52285577,38,168,70,12,14,80,4,4,8,1
36.44885393,23,38,5,50,1,100,13,16,9,3
16.06112857,55,75,15,119,40,97,11,3,9,1
